title,author,publish_press,yizhe,publish_time,pages,price,series,series_url,ISBN,score,pingjiarenshu,url
毛奇家族 : 一部战争史,[德] 奥拉夫·耶森, 生活.读书.新知三联书店,"蔡玳燕,孟薇,张芸", 2021-1, 479, 59,新知文库（新版）,https://book.douban.com/series/491, 9787108069672,,,https://book.douban.com/subject/35319962/
众神降临之前 : 在沉默中重现的印度河文明,[英]安德鲁•鲁宾逊（Andrew Robinson）, 中国社会科学出版社·鼓楼新悦,周佳, 2021-4, 299, 79,全球史书系,https://book.douban.com/series/53826, 9787520369572,,,https://book.douban.com/subject/35197213/
低地国家史：第二版 ,[英]保罗·阿布拉斯特, 上海社会科学院出版社,"何博文,杜祖和", 2020-11, 382, 65.00元,,, 9787552032772,,,https://book.douban.com/subject/35200682/
伦敦的崛起 : 商人、冒险家与资本打造的大都会,[英]斯蒂芬•奥尔福德, 后浪丨九州出版社,郑禹, 2020-9, 360, 78.00元,汗青堂,https://book.douban.com/series/33744, 9787510891670,7.9,70,https://book.douban.com/subject/35100359/
工业革命前的欧洲社会与经济 ,[意] 卡洛·M. 奇波拉, 社会科学文献出版社,苏世军, 2020-11, 452, 82.00元,甲骨文丛书,https://book.douban.com/series/23971, 9787520169868,8.6,29,https://book.douban.com/subject/35166842/
发明个体 : 人在古典时代与中世纪的地位,[英]拉里•西登托普（Larry Siedentop）, 广西师范大学出版社,贺晴川, 2021-1, 496, 88.00元,雅理译丛,https://book.douban.com/series/31864, 9787559832900,8.1,73,https://book.douban.com/subject/35221235/
将成为国王的教宗 : 庇护九世的流亡与现代欧洲的出现,[美] 大卫·科泽, 索·恩| 社会科学文献出版社,苑默文, 2020-6-26, 556, 99.00元,索 • 恩（Thorn Bird）,https://book.douban.com/series/41899, 9787520162838,9.1,46,https://book.douban.com/subject/34991721/
神学与科学的想象 : 从中世纪到17世纪,[美]阿摩斯·冯肯斯坦, 生活·读书·新知三联书店,毛竹, 2019-9, 599, 72.00元,西学源流,https://book.douban.com/series/936, 9787108065773,8.7,47,https://book.douban.com/subject/33413090/
自由主义被遗忘的历史 ,[美]海伦娜·罗森布拉特, 社会科学文献出版社,徐曦白, 2020-10-1, 364, 65.00,甲骨文丛书,https://book.douban.com/series/23971, 9787520165693,8.8,246,https://book.douban.com/subject/35081726/
自然作为理性 : 托马斯主义的自然法理论,[美]简·波特, 华东师范大学出版社,杨天江, 2018-3, 525, 78.00,欧诺弥亚译丛,https://book.douban.com/series/41424, 9787567570870,8.0,17,https://book.douban.com/subject/27185092/
哲学与治术：1572—1651 ,[美]理查德·塔克, 译林出版社,韩潮, 2013-8, 427, 45.00元,人文与社会译丛,https://book.douban.com/series/13, 9787544738743,7.8,54,https://book.douban.com/subject/24895267/
痞子英雄 : 第二次世界大战期间的特种空勤团,本·麦金泰尔, 社会科学文献出版社,朱叶娜、高鑫, 2021-1, 422, 92.00元,甲骨文丛书,https://book.douban.com/series/23971, 9787520166782,7.8,32,https://book.douban.com/subject/35084831/
1945年的六个月 : 从盟友到对抗,[美]迈克尔·多布斯, 社会科学文献出版社,董旻杰, 2021-2, 512, 92.00,甲骨文丛书,https://book.douban.com/series/23971, 9787520173544,9.1,43,https://book.douban.com/subject/35232623/
二十世纪之旅 ,[美] 威廉·夏伊勒, 社会科学文献出版社,"汪小英,邱霜霜,戚凯,卢欣渝", 2020-9, 2440, 428.00,甲骨文丛书,https://book.douban.com/series/23971, 9787520161831,9.2,24,https://book.douban.com/subject/35006324/
生活方程式 ,诺曼·奥勒（Norman Ohler), 社会科学文献出版社,程巍, 2021-3, 312, 62,甲骨文丛书,https://book.douban.com/series/23971, 9787520178969,9.2,23,https://book.douban.com/subject/35341414/
现代西方的兴起 ,（美）乔纳森·戴利, 文汇出版社,童文煦, 2021-5, 528, 128,,, 9787549634248,,,https://book.douban.com/subject/35411268/
黑色的旗，蓝色的海 : 美洲海盗史,[美] 埃里克·杰·多林, 社会科学文献出版社,冯璇, 2021-3,, 89.00,甲骨文丛书,https://book.douban.com/series/23971, 9787520166775,8.3,19,https://book.douban.com/subject/35084611/
王朝 : 恺撒家族的兴衰,(英) 汤姆·霍兰 (Tom Holland), 社会科学文献出版社,严华容, 2020-10, 548, 92.00,甲骨文丛书,https://book.douban.com/series/23971, 9787520164818,8.9,51,https://book.douban.com/subject/35026471/
发明民族主义 : 法国的民族崇拜，1680-1800,[英] 大卫·A. 贝尔, 浙江大学出版社,成沅一, 2019-11,, 68.00元,新·全球文明史译丛,https://book.douban.com/series/43573, 9787308197953,8.1,38,https://book.douban.com/subject/34912086/
资本的旅行 : 华侨、侨汇与中华网,滨下武志, 社会科学文献出版社,王珍珍, 2021-4, 348, 79,启微书系,https://book.douban.com/series/40508, 9787520180788,,,https://book.douban.com/subject/35397793/
法国资产阶级 : 一个神话,[美] 萨拉·梅萨, 浙江大学出版社,"郭科,任舒怀", 2018-8-1, 289, 58.00元,新·全球文明史译丛,https://book.douban.com/series/43573, 9787308183277,8.9,69,https://book.douban.com/subject/30248344/
从宗教到哲学 : 西方思想起源研究,[英] 弗朗西斯·麦克唐纳·康福德, 上海三联书店,, 2014-12, 278, 39,上海三联人文经典书库,https://book.douban.com/series/865, 9787542650375,8.9,16,https://book.douban.com/subject/26289563/
探索人性 : 一种神学与哲学的途径,[英]约翰·麦奎利（John Macquarrie）, 东方出版社,"何光沪,高师宁", 2019-11,, 68.00元,信仰与文明丛书,https://book.douban.com/series/51770, 9787520711777,,,https://book.douban.com/subject/34869466/
从吉本到奥登 : 古典传统论集,[美]G.W.包骚客(G. W. Bowersock), 华夏出版社,于海生, 2017-8, 335, 59.00元,雅努斯译丛,https://book.douban.com/series/40428, 9787508090177,7.3,17,https://book.douban.com/subject/26907193/
信仰与理性 ,[英]斯温伯恩, 东方出版社,曹剑波, 2020-3,,,信仰与文明丛书,https://book.douban.com/series/51770, 9787520712521,,,https://book.douban.com/subject/35021564/
心灵与自我的希腊模式 ,[美] 安东尼•朗, 北京大学出版社,"何博超 译,刘玮 编校", 2015-7-20, 204, 30.00元,西方古典学研究,https://book.douban.com/series/21541, 9787301259283,8.6,75,https://book.douban.com/subject/26421237/
洛克与政治理性 ,[美] 戴维·迈尔斯, 华东师范大学出版社,"刘敏,王涛", 2020-9, 275, 68.00元,欧诺弥亚译丛,https://book.douban.com/series/41424, 9787576002164,,,https://book.douban.com/subject/35014909/
政治学、社会学与社会理论 : 经典理论与当代思潮的碰撞,安东尼·吉登斯, 格致出版社,"何雪松,赵方杜", 2021-1, 207, 56,格致社会科学,https://book.douban.com/series/54645, 9787543231870,,,https://book.douban.com/subject/35288832/
社会权力的来源（第四卷） : 全球化 (1845-2011),[英] 迈克尔·曼, 上海人民出版社,"郭忠华,徐法寅,蒋文芳", 2018-7,, 158.00元,,, 9787208139480,,,https://book.douban.com/subject/26834735/
权力及其伪装 ,[英]约翰·格莱德希尔, 商务印书馆,赵旭东, 2021-1, 437, 56.00,人类学视野译丛,https://book.douban.com/series/6318, 9787100180863,,,https://book.douban.com/subject/34971243/
马尔库塞文集·第二卷 : 走向社会批判理论,[美]赫伯特·马尔库塞, 人民出版社,"高海青,陶焘",, 300, 108.00元,马尔库塞文集,https://book.douban.com/series/40782, 9787010198088,,,https://book.douban.com/subject/30325330/
资本主义将如何终结 ,[德]沃尔夫冈·施特雷克, 中国人民大学出版社,贾拥民, 2021-3-20, 330, 68.00元,,, 9787300290300,,,https://book.douban.com/subject/35425475/
心灵与自然 : 应然的合一,格雷戈里·贝特森, 北京师范大学出版社,钱旭鸯, 2019-11-1, 152,,心理学经典译丛,https://book.douban.com/series/50643, 9787303247585,9.5,12,https://book.douban.com/subject/34434953/
论再生产 ,[法]路易·阿尔都塞, 西北大学出版社,吴子枫, 2019-7, 600, 106.00,精神译丛,https://book.douban.com/series/26888, 9787560443966,9.7,244,https://book.douban.com/subject/34464685/
英国进步主义思想 : 社会改革的兴起,[英]迈克尔·弗里登, 商务印书馆,"曾一璇 译,张新刚 校", 2018-5, 416, 68.00元,倾向与可能丛书,https://book.douban.com/series/39598, 9787100159746,9.4,160,https://book.douban.com/subject/30177153/
哲学与政治 : 阿尔都塞读本,阿尔都塞, 吉林人民出版社,陈越, 2004-8, 552, 31.50元,话语行动译丛,https://book.douban.com/series/85, 9787206043581,9.2,233,https://book.douban.com/subject/1281775/
读《资本论》 ,[法] 路易·阿尔都塞                   /                [法] 艾蒂安·巴里巴尔, 中央编译出版社,"李其庆,冯文光", 2008-12, 304, 38.00元,社会批判译丛,https://book.douban.com/series/469, 9787801094230,9.1,139,https://book.douban.com/subject/1499791/
例外状态 : 《神圣之人》二之一,[意] 吉奥乔·阿甘本, 西北大学出版社,薛熙平, 2015-1, 184,,精神译丛,https://book.douban.com/series/26888, 9787560435664,9.2,252,https://book.douban.com/subject/26304315/
霍布斯国家学说中的利维坦 : 一个政治符号的意义及其失败,（德）卡尔·施米特, 华东师范大学出版社,"应星,朱雁冰", 2008-6, 220, 24.80元,西学源流,https://book.douban.com/series/936, 9787561760840,8.9,258,https://book.douban.com/subject/3151936/
古代哲学的基本概念 ,[德]马丁•海德格尔, 西北大学出版社,朱清华, 2021-1-1, 366, 98.00,精神译丛,https://book.douban.com/series/26888, 9787560446677,8.9,13,https://book.douban.com/subject/35338389/
时间、劳动与社会统治 : 马克思的批判理论再阐释,[加] 莫伊舍·普殊同, 北京大学出版社,康凌, 2019-6, 488, 85.00元,雅努斯思想文库,https://book.douban.com/series/38555, 9787301301517,8.9,56,https://book.douban.com/subject/30411017/
英国工人阶级的形成（上下册） ,"(英) E.P.汤普森 (Thompson,E.P.)", 译林出版社,钱乘旦, 2013-3, 1033, 69.00元,人文与社会译丛,https://book.douban.com/series/13, 9787544733953,8.6,174,https://book.douban.com/subject/21359729/
文化融合 : 基于历史学与经济学的文化批判,[英]埃里克·琼斯, 启真馆·浙江大学出版社,王志标, 2019-4, 284, 68,社会经济史译丛,https://book.douban.com/series/1545, 9787308188616,,,https://book.douban.com/subject/30424108/
希望的源泉 : 文化、民主、社会主义,[英国]            雷蒙·威廉斯, 译林出版社,"祁阿红,吴晓妹", 2014-3, 370, 45.00,凤凰文库·马克思主义研究系列,https://book.douban.com/series/5036, 9787544745208,8.0,30,https://book.douban.com/subject/25752159/
现代性的前景 : 赞比亚铜带省城市生活的神话与意义,[美] 詹姆斯·弗格森, 社会科学文献出版社,"杨芳,王海民,王妍蕾,李小云 校对", 2017-9-1,, 98.00,,, 9787520109291,8.9,37,https://book.douban.com/subject/27067790/
帝国的辩解 : 亨利·梅因与自由帝国主义的终结,卡鲁娜·曼特娜（Karuna Mantena）, 华东师范大学出版社,何俊毅, 2018-4,, 58,欧诺弥亚译丛,https://book.douban.com/series/41424, 9787567576353,7.6,34,https://book.douban.com/subject/30197150/
斯宾诺莎与政治 ,[法]	艾蒂安·巴利巴尔, 西北大学出版社,赵文, 2015-1,,,精神译丛,https://book.douban.com/series/26888, 9787560435688,8.4,53,https://book.douban.com/subject/26304279/
多元主义、正义和平等 ,[英]大卫·米勒                   /                        [美]迈克尔·沃尔泽 编, 江西人民出版社,高建明, 2018-9, 346, 72.00元,西方正义理论译丛,https://book.douban.com/series/48926, 9787210107699,,,https://book.douban.com/subject/30312375/
平凡的美德 : 分歧世界的道德秩序,葉禮廷（Michael Ignatieff）, 時報文化出版企業股份有限公司,蔡耀緯, 2018-5-23, 288, NT$350,,, 9789571373751,,,https://book.douban.com/subject/30216383/
正義與差異政治 ,艾莉斯.楊(Iris Marion Young), 商周,陳雅馨, 2017-9-7, 416, NT$500,,, 9789864772971,,,https://book.douban.com/subject/27098902/
重新设计社会科学研究 ,[美] 查尔斯 C.拉金（Charles C. Ragin）, 机械工业出版社,杜运周, 2019-2-19, 159, 59元,华章教材经典译丛,https://book.douban.com/series/21949, 9787111619758,8.3,26,https://book.douban.com/subject/30839316/
军事革命与政治变革 : 近代早期欧洲的民主与专制之起源,布莱恩·唐宁 (Brian Downning), 复旦大学出版社,赵信敏, 2015-5-1, 345, CNY 35.00,复旦政治学译丛,https://book.douban.com/series/22186, 9787309110784,8.2,33,https://book.douban.com/subject/26423473/
国家建构 : 聚合与崩溃,[瑞士]安德烈亚斯·威默（Andreas Wimmer）, 格致出版社,叶江, 2019-10, 357, 85.00元,国际展望丛书,https://book.douban.com/series/47642, 9787543230637,8.1,40,https://book.douban.com/subject/34842504/
政治论证 ,布莱恩·巴利, 浙江大学出版社,毛兴贵, 2019-10, 455, 138,社会科学方法论：跨学科的理论与实践译丛,https://book.douban.com/series/36492, 9787308193801,,,https://book.douban.com/subject/34786078/
宪法专政 : 现代民主国家中的危机政府,[美]罗斯托（Clinton Rossiter）, 华夏出版社,孟涛, 2015-1, 342, 56.00元,西方传统：经典与解释,https://book.douban.com/series/673, 9787508082042,7.3,29,https://book.douban.com/subject/26292777/
最小危险部门 : 政治法庭上的最高法院,亚历山大.M.比克尔, 北京大学出版社,姚中秋, 2007, 321, 29.00元,宪政经典,https://book.douban.com/series/5028, 9787301120415,7.7,31,https://book.douban.com/subject/2148173/
资本主义发展与民主 : 资本主义发展与民主,迪特里希·瑞彻迈耶                   /                艾芙琳·胡贝尔·史蒂芬斯                   /                方卿                   /                等, 复旦大学出版社,方卿, 2016-6-1,, CNY 45.00,复旦政治学译丛,https://book.douban.com/series/22186, 9787309123173,8.0,14,https://book.douban.com/subject/26871795/
从善的政治到国家理由 ,莫瑞兹奥·维罗里, 吉林人民出版社,, 2011-1, 301, 36.00元,人文译丛（2011）,https://book.douban.com/series/14056, 9787206069710,7.1,16,https://book.douban.com/subject/5406433/
共和主义 : 一种关于自由与政府的理论,佩迪特, 江苏人民出版社,刘训练, 2009-7, 371, 37.00元,凤凰文库·政治学前沿系列,https://book.douban.com/series/5035, 9787214057945,8.6,14,https://book.douban.com/subject/4023163/
宗教、政治与道德生活 ,[英] 迈克尔·欧克肖特                   /                        [美] 蒂莫西·泰勒, 上海译文出版社,"张铭,姚仁权", 2019-5,, 78.00,欧克肖特文集,https://book.douban.com/series/9924, 9787532780129,,,https://book.douban.com/subject/30457490/
摆正自由主义的位置 ,保罗·卡恩, 中国政法大学出版社,田力, 2015-9, 323, 52,雅理译丛,https://book.douban.com/series/31864, 9787562061397,8.5,31,https://book.douban.com/subject/26612237/
论财产权 : 约翰·洛克和他的对手,[英]詹姆斯·塔利, 商务印书馆,王涛, 2014-6, 254, 42.00,法意译丛,https://book.douban.com/series/4946, 9787100102650,9.1,38,https://book.douban.com/subject/25919461/
路徑 : 20世紀晚期的旅行與翻譯,詹姆斯.克里弗德(James Clifford), 桂冠圖書公司,"林徐達,張瀠之", 2019-10-16, 522, NTD550,,, 9789577306616,,,https://book.douban.com/subject/34850217/
不受統治的藝術 : 東南亞高地無政府主義的歷史,詹姆斯．斯科特（James C. Scott）, 五南圖書出版股份有限公司,李宗義, 2018-9-25, 468, NT$560,,, 9789860566710,,,https://book.douban.com/subject/30341701/
中国历史上的移民与族群性 : 客家人棚民及其邻居,梁肇庭, 社会科学文献出版社,"冷剑波,周云水", 2013-10, 169, 49.00元,海外客家研究译丛,https://book.douban.com/series/21836, 9787509750872,8.0,37,https://book.douban.com/subject/25769124/
学术世界体系与本土人类学 : 近现代日本经验,[日]桑山敬己, 商务印书馆,"姜娜,麻国庆", 2019-12, 365, 48.00,,, 9787100174749,,,https://book.douban.com/subject/33446818/
世界標靶的時代 : 戰爭、理論與比較研究中的自我指涉,周蕾, 麥田,陳衍秀, 2011-3, 200, NT260,,, 9789861206707,8.3,20,https://book.douban.com/subject/6026022/
反景入深林 : 人类学的观照、理论与实践,黃應貴, 三民書局,, 2008-6, 466, NT$240.00,,, 9789571450346,9.6,22,https://book.douban.com/subject/3636959/
林村的故事（增訂版） : 一九四九年後的中國農村變革,黃樹民, Airiti Press,, 2011-6, 336,,,, 9789866286391,8.8,22,https://book.douban.com/subject/10491405/
追寻黑暗时代 : 古英格兰诸王纪,[英] 迈克尔·伍德, 浙江大学出版社,, 2021-3, 390,,,, 9787308202053,,,https://book.douban.com/subject/35069610/
大河与大国 : 从河流的视角讲述美国史,[美] 马丁·道尔, 北京大学出版社,刘小鸥, 2021-1,, 89.90元,,, 9787301316979,,,https://book.douban.com/subject/35321218/
隋唐世界帝国的形成 ,[日] 谷川道雄, 后浪×楚尘文化丨九州出版社,马云超, 2020-11, 208, 58.00元,汗青堂,https://book.douban.com/series/33744, 9787510893605,7.7,114,https://book.douban.com/subject/35166598/
金帐汗国兴衰史 ,[苏]鲍里斯·格列科夫                   /                        [苏]亚历山大·雅库博夫斯基, 商务印书馆,余大钧, 2021-1, 478, 69.00,汉译世界学术名著丛书（分科本）·历史,https://book.douban.com/series/28341, 9787100190046,,,https://book.douban.com/subject/35197295/
蒙古史学史 : 十三世纪—十七世纪（修订译本）,[蒙古]沙·比拉, 上海古籍出版社,陈弘法, 2015-12-1, 310, CNY 48.00,西域历史语言研究译丛,https://book.douban.com/series/33445, 9787532576302,9.0,19,https://book.douban.com/subject/26689531/
第一次世界大战的起源（第三版） ,[英]  詹姆斯·乔尔                   /                        [英] 戈登·马特尔, 商务印书馆,薛洲堂, 2020-11-1, 472, 88.00,战争与战略名著译丛,https://book.douban.com/series/54877, 9787100190060,9.6,12,https://book.douban.com/subject/35197294/
"歐亞帝國的邊境 : 衝突、融合與崩潰,16-20世紀大國興亡的關鍵（上冊）",里博(Alfred J. Rieber), 貓頭鷹,李易安, 2020-6-24,, NTD 800,,, 9789862624258,,,https://book.douban.com/subject/35073877/
"帝國主義的末日 : 去殖民的風潮吹過亞洲與非洲,改變了二十世紀的世界版圖",揚.C.揚森 (Jan C. Jansen)                   /                        尤根.歐斯特哈默 (Jürgen Osterhammel), 貓頭鷹,傅熙理, 2019-6, 240, NTD450,,, 9789862623824,,,https://book.douban.com/subject/33422191/
抗战时期中国的后方社会 : 战时总动员与农村,笹川裕史                   /                        奥村哲, 社会科学文献出版社,"林敏,刘世龙,徐跃", 2013-12, 244, CNY 45.00,中日历史问题译丛,https://book.douban.com/series/1299, 9787509754672,7.9,52,https://book.douban.com/subject/25983739/
文革前十年史 : 1956-1966,蕭冬連                   /                        謝春濤                   /                        朱地                   /                        喬繼寧, 和平圖書有限公司,, 2013-1, 957, HK$256.00,,, 9789622388413,,,https://book.douban.com/subject/30415180/
日本的对外战略 : 1853～1937年：帝国主义思想的演变,[日]石井宽治, 社会科学文献出版社,"周见,周亮亮", 2018-7, 352, 98.00,,, 9787520126038,7.4,13,https://book.douban.com/subject/30208075/
公众舆论与北洋外交 ,应俊豪, 浙江古籍出版社,, 2020-5-29, 340, 55.00元,文化中国研究丛书 | 谭徐锋主编,https://book.douban.com/series/51771, 9787554016800,,,https://book.douban.com/subject/34942805/
形塑歷史 : 政治變遷如何被敘述,茉莉·安德鲁斯（Molly Andrews）, 聯經出版事業股份有限公司,陳巨擘, 2015-4, 264, NT$300,社會敘事與文化,https://book.douban.com/series/37978, 9789570845389,,,https://book.douban.com/subject/26331121/
明清时期日本与琉球关系史 ,何慈毅, 南京大学出版社,, 2016-12, 151, 40.00元,日本社会与文化研究丛书,https://book.douban.com/series/46511, 9787305177132,8.3,13,https://book.douban.com/subject/26922299/
苏我氏的兴亡 ,[日]吉村武彦, 社会科学文献出版社,吕灵芝, 2019-4, 269, 56.00,甲骨文丛书,https://book.douban.com/series/23971, 9787520141086,7.7,103,https://book.douban.com/subject/30420890/
外邦圖 : 帝國日本的亞細亞地圖,[日]小林茂, 光現出版,林詠純, 2019-4-17, 320, NTD 390,,, 9789869742726,,,https://book.douban.com/subject/33405452/
琉球的時代 : 偉大歷史的圖像,高良倉吉, 聯經出版公司,盧荻, 2018-4-12, 288, NT$360,歷史大講堂,https://book.douban.com/series/41362, 9789570851021,8.9,19,https://book.douban.com/subject/30168213/
出云与大和 : 探寻日本古代国家的原貌,〔日〕村井康彦, 社会科学文献出版社,吕灵芝, 2020-9, 292, 59.00,甲骨文丛书,https://book.douban.com/series/23971, 9787520159951,7.5,42,https://book.douban.com/subject/34949318/
冷战的静谧边界 ,[美]尤利娅·科姆斯卡, 山东画报出版社,宋世锋, 2018-5, 472, 68,,, 9787547418017,,,https://book.douban.com/subject/30157659/
世界战争史 : 从古埃及时期到反恐战争时代,[美]阿曼达·罗曼佐夫                   /                        [英]亚伦·拉比, 上海社会科学院出版社,"严匡正,李若曦",,,,,, 9787552024272,,,https://book.douban.com/subject/30295440/
汪兆銘與國民政府 : 1931至1936年對日問題下的政治變動,許育銘, 南天,, 2018-11, 472, NT$1000,,, 9789576388828,,,https://book.douban.com/subject/30364687/
義和團 : 近代中國的「國恥」、列強「欺凌」中國的代表作？或是，另一段從未被真正認清的歷史？,黛安娜‧普雷斯頓(Diana Preston), 光現出版,周怡伶, 2019-10-9, 576, NTD 560,,, 9789869805827,,,https://book.douban.com/subject/34841998/
汪伪政权全史 ,余子道                   /                        曹振威                   /                        石源华                   /                        张云, 上海书店出版社,, 2020-8-1,, 480.00元,,, 9787545819267,,,https://book.douban.com/subject/35200368/
大革命与现代文明 ,[以]S.N.艾森斯塔特(S.N.Eisenstadt), 上海人民出版社,刘圣中, 2018-5, 232, 48,,, 9787208150843,,,https://book.douban.com/subject/30191968/
蛮族世界的拼图 : 欧洲史前居民百科全书,[波]彼得•柏伽基（Peter Bogucki）, 中国社会科学出版社,朱鸿飞, 2021-3, 326, 85.00,全球史书系,https://book.douban.com/series/53826, 9787520367776,,,https://book.douban.com/subject/35147172/
在亚非欧之间 : 地中海史,[英]约翰·朱利叶斯·诺威奇, 东方出版中心,殷亚平 等, 2018-5-1,, 98,新知史,https://book.douban.com/series/48973, 9787547315019,,,https://book.douban.com/subject/34451996/
法国人民：四个世纪、五个地区的历史 : 四个世纪、五个地区的历史,[美]查尔斯·蒂利, 北京大学出版社,汪珍珠, 2019-12, 584, 89.00元,培文·历史,https://book.douban.com/series/31101, 9787301292983,8.5,67,https://book.douban.com/subject/30145714/
史学的时间之维 ,[美] 林恩·亨特, 北京师范大学出版社,熊月剑, 2020-9, 128, 45.00元,新史学译丛,https://book.douban.com/series/39809, 9787303234103,7.6,74,https://book.douban.com/subject/30121213/
军事革命？ : 1550—1800年的军事变革与欧洲社会,[英]杰里米·布莱克, 北京大学出版社,"李海峰,梁本彬", 2019-8, 206, 49.00元,想象欧洲丛书,https://book.douban.com/series/18459, 9787301303849,7.7,55,https://book.douban.com/subject/30466207/
英国革命之起因（1529—1642） ,(美) 劳伦斯·斯通, 北京师范大学出版社,舒丽萍, 2018-1, 226, 49.80元,新史学译丛,https://book.douban.com/series/39809, 9787303226160,8.2,68,https://book.douban.com/subject/27106926/
马丁·盖尔归来 ,[美国]            娜塔莉·泽蒙·戴维斯, 北京大学出版社,, 2009-01, 200, 25.00,博雅同文馆·历史-人类学译丛,https://book.douban.com/series/5673, 9787301148518,8.2,1127,https://book.douban.com/subject/3365386/
新史学：自白与对话 : 九位当代最著名新史学家的访谈录,玛丽亚·露西娅·帕拉蕾丝-伯克, 北京大学出版社,彭刚, 2006, 317, 28.00元,历史的观念译丛,https://book.douban.com/series/220, 9787301108604,8.5,252,https://book.douban.com/subject/1851667/
圣巴托罗缪大屠杀 : 一桩国家罪行的谜团,[法] 阿莱特·茹阿纳, 北京大学出版社,梁爽, 2015-1, 384, CNY 48.00,博雅同文馆·历史-人类学译丛,https://book.douban.com/series/5673, 9787301250860,9.0,352,https://book.douban.com/subject/26262128/
新文化史 ,【美】林·亨特 主编, 华东师范大学出版社,姜进, 2011-8, 228, 29.80元,新文化史经典译丛,https://book.douban.com/series/5847, 9787561784594,8.2,154,https://book.douban.com/subject/6013857/
社会学家与历史学家 : 布尔迪厄与夏蒂埃对话录,【法】皮埃尔•布尔迪厄                   /                【法】罗杰•夏蒂埃, 北京大学出版社,马胜利, 2012-2-1, 114, 15.00元,历史学的实践丛书,https://book.douban.com/series/226, 9787301198780,8.4,341,https://book.douban.com/subject/10355113/
什么是文化史 ,[英国]            彼得·伯克, 北京大学出版社,蔡玉辉, 2009-10, 190, 22.00元,历史学的实践丛书,https://book.douban.com/series/226, 9787301157893,8.6,636,https://book.douban.com/subject/4111675/
历史与历史学家 : 理查德·威廉·索森选集,[英]理查德·索森, 上海三联书店,李腾, 2019-12,, 88,,, 9787542668318,,,https://book.douban.com/subject/34887390/
法国大革命的文化起源 ,[法] 罗杰·夏蒂埃, 译林出版社,洪庆明, 2015-6-1, 243, 38,人文与社会译丛,https://book.douban.com/series/13, 9787544755276,8.6,139,https://book.douban.com/subject/26425874/
德国的历史观 : 从赫尔德到当代历史思想的民族传统,(美) 格奥尔格·G.伊格尔斯, 译林出版社,"彭刚,顾杭", 2014-2, 464, 58,人文与社会译丛,https://book.douban.com/series/13, 9787544713160,9.2,79,https://book.douban.com/subject/25813115/
历史学与社会理论（第2版） ,[英] 彼得·伯克, 上海人民出版社,李康, 2019-11, 381, 52.00元,思想剧场,https://book.douban.com/series/42977, 9787208160903,9.4,622,https://book.douban.com/subject/34842935/
说不尽的大槐树 : 祖先记忆、家园象征与族群历史,赵世瑜, 北京师范大学出版社,, 2018-3, 168, 39.00元,历史人类学小丛书,https://book.douban.com/series/41306, 9787303229147,8.2,244,https://book.douban.com/subject/30154740/
蒙塔尤 : 1294-1324年奥克西坦尼的一个山村,埃马纽埃尔·勒华拉杜里, 商务印书馆,"许明龙,马胜利", 2007-5-1, 662, 48.00元,汉译世界学术名著丛书·历史地理,https://book.douban.com/series/25, 9787100043236,8.8,573,https://book.douban.com/subject/2186646/
屠猫狂欢 : 法国文化史钩沉,(美) 罗伯特·达恩顿, 商务印书馆,吕健忠, 2014-12, 396, 60,历史与理论译丛,https://book.douban.com/series/5181, 9787100105576,7.9,252,https://book.douban.com/subject/25918406/
革命节日 ,莫娜·奥祖夫 (Mona Ozouf), 商务印书馆,刘北成, 2012-7, 440, 32.00元,汉译世界学术名著丛书·历史地理,https://book.douban.com/series/25, 9787100087612,8.3,82,https://book.douban.com/subject/11577152/
16世纪的不信教问题 : 拉伯雷的宗教,[法]费弗尔, 上海三联书店,赖国栋, 2011-12, 551, 68.00元,上海三联人文经典书库,https://book.douban.com/series/865, 9787542636652,8.4,50,https://book.douban.com/subject/10453199/
捐官制度 : 十八世纪法国的卖官鬻爵,威廉·多伊尔, 中国方正出版社,"高毅,高煜", 2017-1, 625, CNY 65.00,腐败与历史译丛,https://book.douban.com/series/36094, 9787517403609,8.3,17,https://book.douban.com/subject/26983617/
法国大革命 (第2版) : 阶级战争抑或文化冲突,[英] T. C. W. 布兰宁（T. C. W. Blanning）, 北京大学出版社,"梁赤民,刘昊", 2020-9, 160, 49.00,想象欧洲丛书,https://book.douban.com/series/18459, 9787301280751,8.6,34,https://book.douban.com/subject/26969900/
拉莫莱特之吻 : 有关文化史的思考,[美国]            罗伯特·达恩顿, 华东师范大学出版社,萧知纬, 2011-1, 324, 34.80元,新文化史经典译丛,https://book.douban.com/series/5847, 9787561774472,8.8,198,https://book.douban.com/subject/4238024/
共有的习惯 ,爱德华·汤普森, 上海人民出版社,"沈汉,王加丰", 2002-09, 626, 45.00,社会与历史译丛,https://book.douban.com/series/2403, 9787208042360,7.7,76,https://book.douban.com/subject/1017424/
催眠术与法国启蒙运动的终结 ,[美国]            罗伯特·达恩顿, 华东师范大学出版社,周小进, 2010-11, 239, 29.80元,新文化史经典译丛,https://book.douban.com/series/5847, 9787561776803,7.9,190,https://book.douban.com/subject/4811941/
欧洲财政国家的兴起 : 1200-1815年,理查德·邦尼, 上海财经大学出版社,沈国华, 2016-8-26, 498, CNY 68.00,财政政治学译丛,https://book.douban.com/series/40646, 9787564221560,8.0,38,https://book.douban.com/subject/26872481/
